Time,Amplitude
2016-11-21T21:08:22.569538Z,131270
2016-11-21T21:08:22.619538Z,177494
2016-11-21T21:08:22.669538Z,224559
2016-11-21T21:08:22.719538Z,272161
2016-11-21T21:08:22.769538Z,319789
2016-11-21T21:08:22.819538Z,367159
2016-11-21T21:08:22.869538Z,414035
2016-11-21T21:08:22.919538Z,461005
2016-11-21T21:08:22.969538Z,508573
2016-11-21T21:08:23.019538Z,555995
2016-11-21T21:08:23.069538Z,602972
2016-11-21T21:08:23.119538Z,649270
2016-11-21T21:08:23.169538Z,694431
2016-11-21T21:08:23.219538Z,738464
2016-11-21T21:08:23.269538Z,782060
2016-11-21T21:08:23.319538Z,825076
2016-11-21T21:08:23.369538Z,866981
2016-11-21T21:08:23.419538Z,908137
2016-11-21T21:08:23.469538Z,948303
2016-11-21T21:08:23.519538Z,987094
2016-11-21T21:08:23.569538Z,1024222
2016-11-21T21:08:23.619538Z,1059275
2016-11-21T21:08:23.669538Z,1093031
2016-11-21T21:08:23.719538Z,1125626
2016-11-21T21:08:23.769538Z,1157014
2016-11-21T21:08:23.819538Z,1187250
2016-11-21T21:08:23.869538Z,1215817
2016-11-21T21:08:23.919538Z,1243363
2016-11-21T21:08:23.969538Z,1269262
2016-11-21T21:08:24.019538Z,1293477
2016-11-21T21:08:24.069538Z,1316354
2016-11-21T21:08:24.119538Z,1336767
2016-11-21T21:08:24.169538Z,1355127
2016-11-21T21:08:24.219538Z,1371514
2016-11-21T21:08:24.269538Z,1385749
2016-11-21T21:08:24.319538Z,1397498
2016-11-21T21:08:24.369538Z,1406630
2016-11-21T21:08:24.419538Z,1413625
2016-11-21T21:08:24.469538Z,1418399
2016-11-21T21:08:24.519538Z,1421316
2016-11-21T21:08:24.569538Z,1421987
2016-11-21T21:08:24.619538Z,1420035
2016-11-21T21:08:24.669538Z,1415109
2016-11-21T21:08:24.719538Z,1406742
2016-11-21T21:08:24.769538Z,1395069
2016-11-21T21:08:24.819538Z,1379847
2016-11-21T21:08:24.869538Z,1361720
2016-11-21T21:08:24.919538Z,1341104
2016-11-21T21:08:24.969538Z,1317659
2016-11-21T21:08:25.019538Z,1291280
2016-11-21T21:08:25.069538Z,1261317
2016-11-21T21:08:25.119538Z,1227269
2016-11-21T21:08:25.169538Z,1189350
2016-11-21T21:08:25.219538Z,1147902
2016-11-21T21:08:25.269538Z,1103088
2016-11-21T21:08:25.319538Z,1055463
2016-11-21T21:08:25.369538Z,1005492
2016-11-21T21:08:25.419538Z,953107
2016-11-21T21:08:25.469538Z,898372
2016-11-21T21:08:25.519538Z,841105
2016-11-21T21:08:25.569538Z,780985
2016-11-21T21:08:25.619538Z,718158
2016-11-21T21:08:25.669538Z,653042
2016-11-21T21:08:25.719538Z,585481
2016-11-21T21:08:25.769538Z,516113
2016-11-21T21:08:25.819538Z,446029
2016-11-21T21:08:25.869538Z,374629
2016-11-21T21:08:25.919538Z,302317
2016-11-21T21:08:25.969538Z,228891
2016-11-21T21:08:26.019538Z,154057
2016-11-21T21:08:26.069538Z,79205
2016-11-21T21:08:26.119538Z,3708
2016-11-21T21:08:26.169538Z,-71208
2016-11-21T21:08:26.219538Z,-144590
2016-11-21T21:08:26.269538Z,-217737
2016-11-21T21:08:26.319538Z,-289572
2016-11-21T21:08:26.369538Z,-360521
2016-11-21T21:08:26.419538Z,-430723
2016-11-21T21:08:26.469538Z,-499095
2016-11-21T21:08:26.519538Z,-565533
2016-11-21T21:08:26.569538Z,-629922
2016-11-21T21:08:26.619538Z,-692712
2016-11-21T21:08:26.669538Z,-753156
2016-11-21T21:08:26.719538Z,-811216
2016-11-21T21:08:26.769538Z,-866561
2016-11-21T21:08:26.819538Z,-918777
2016-11-21T21:08:26.869538Z,-968172
2016-11-21T21:08:26.919538Z,-1014359
2016-11-21T21:08:26.969538Z,-1057241
2016-11-21T21:08:27.019538Z,-1096726
2016-11-21T21:08:27.069538Z,-1133783
2016-11-21T21:08:27.119538Z,-1167890
2016-11-21T21:08:27.169538Z,-1199234
2016-11-21T21:08:27.219538Z,-1228814
2016-11-21T21:08:27.269538Z,-1255169
2016-11-21T21:08:27.319538Z,-1278893
2016-11-21T21:08:27.369538Z,-1299970
2016-11-21T21:08:27.419538Z,-1317538
2016-11-21T21:08:27.469538Z,-1333472
2016-11-21T21:08:27.519538Z,-1347699
2016-11-21T21:08:27.569538Z,-1359760
2016-11-21T21:08:27.619538Z,-1370211
2016-11-21T21:08:27.669538Z,-1378090
2016-11-21T21:08:27.719538Z,-1383352
2016-11-21T21:08:27.769538Z,-1386586
2016-11-21T21:08:27.819538Z,-1387476
2016-11-21T21:08:27.869538Z,-1386334
2016-11-21T21:08:27.919538Z,-1383801
2016-11-21T21:08:27.969538Z,-1379342
2016-11-21T21:08:28.019538Z,-1372793
2016-11-21T21:08:28.069538Z,-1364404
2016-11-21T21:08:28.119538Z,-1354088
2016-11-21T21:08:28.169538Z,-1341739
2016-11-21T21:08:28.219538Z,-1327578
2016-11-21T21:08:28.269538Z,-1311669
2016-11-21T21:08:28.319538Z,-1293798
2016-11-21T21:08:28.369538Z,-1273864
2016-11-21T21:08:28.419538Z,-1251583
2016-11-21T21:08:28.469538Z,-1227672
2016-11-21T21:08:28.519538Z,-1202017
2016-11-21T21:08:28.569538Z,-1174669
2016-11-21T21:08:28.619538Z,-1146039
2016-11-21T21:08:28.669538Z,-1115846
2016-11-21T21:08:28.719538Z,-1084786
2016-11-21T21:08:28.769538Z,-1053062
2016-11-21T21:08:28.819538Z,-1020495
2016-11-21T21:08:28.869538Z,-986703
2016-11-21T21:08:28.919538Z,-951854
2016-11-21T21:08:28.969538Z,-916218
2016-11-21T21:08:29.019538Z,-879509
2016-11-21T21:08:29.069538Z,-841838
2016-11-21T21:08:29.119538Z,-803270
2016-11-21T21:08:29.169538Z,-763689
2016-11-21T21:08:29.219538Z,-723420
2016-11-21T21:08:29.269538Z,-682902
2016-11-21T21:08:29.319538Z,-641807
2016-11-21T21:08:29.369538Z,-600743
2016-11-21T21:08:29.419538Z,-559988
2016-11-21T21:08:29.469538Z,-518871
2016-11-21T21:08:29.519538Z,-477933
2016-11-21T21:08:29.569538Z,-437417
2016-11-21T21:08:29.619538Z,-397230
2016-11-21T21:08:29.669538Z,-358075
2016-11-21T21:08:29.719538Z,-320010
2016-11-21T21:08:29.769538Z,-282854
2016-11-21T21:08:29.819538Z,-246881
2016-11-21T21:08:29.869538Z,-211971
2016-11-21T21:08:29.919538Z,-178147
2016-11-21T21:08:29.969538Z,-145293
2016-11-21T21:08:30.019538Z,-113571
2016-11-21T21:08:30.069538Z,-83111
2016-11-21T21:08:30.119538Z,-53803
2016-11-21T21:08:30.169538Z,-26236
2016-11-21T21:08:30.219538Z,110
2016-11-21T21:08:30.269538Z,24943
2016-11-21T21:08:30.319538Z,48158
2016-11-21T21:08:30.369538Z,70373
2016-11-21T21:08:30.419538Z,90955
2016-11-21T21:08:30.469538Z,110476
2016-11-21T21:08:30.519538Z,128646
2016-11-21T21:08:30.569538Z,145260
2016-11-21T21:08:30.619538Z,160668
2016-11-21T21:08:30.669538Z,174771
2016-11-21T21:08:30.719538Z,188490
2016-11-21T21:08:30.769538Z,202053
2016-11-21T21:08:30.819538Z,215159
2016-11-21T21:08:30.869538Z,228317
2016-11-21T21:08:30.919538Z,241378
2016-11-21T21:08:30.969538Z,253517
2016-11-21T21:08:31.019538Z,265673
2016-11-21T21:08:31.069538Z,277586
2016-11-21T21:08:31.119538Z,288861
2016-11-21T21:08:31.169538Z,300379
2016-11-21T21:08:31.219538Z,311413
2016-11-21T21:08:31.269538Z,321972
2016-11-21T21:08:31.319538Z,332339
2016-11-21T21:08:31.369538Z,342427
2016-11-21T21:08:31.419538Z,352739
2016-11-21T21:08:31.469538Z,363415
2016-11-21T21:08:31.519538Z,374041
2016-11-21T21:08:31.569538Z,384524
2016-11-21T21:08:31.619538Z,395418
2016-11-21T21:08:31.669538Z,406444
2016-11-21T21:08:31.719538Z,417257
2016-11-21T21:08:31.769538Z,428214
2016-11-21T21:08:31.819538Z,439016
2016-11-21T21:08:31.869538Z,449809
2016-11-21T21:08:31.919538Z,460832
2016-11-21T21:08:31.969538Z,471980
2016-11-21T21:08:32.019538Z,483454
2016-11-21T21:08:32.069538Z,494785
2016-11-21T21:08:32.119538Z,506405
2016-11-21T21:08:32.169538Z,518433
2016-11-21T21:08:32.219538Z,530577
2016-11-21T21:08:32.269538Z,543209
2016-11-21T21:08:32.319538Z,555895
2016-11-21T21:08:32.369538Z,569018
2016-11-21T21:08:32.419538Z,582615
2016-11-21T21:08:32.469538Z,596572
2016-11-21T21:08:32.519538Z,611056
2016-11-21T21:08:32.569538Z,625709
2016-11-21T21:08:32.619538Z,640632
2016-11-21T21:08:32.669538Z,655213
2016-11-21T21:08:32.719538Z,669383
2016-11-21T21:08:32.769538Z,683598
2016-11-21T21:08:32.819538Z,697522
2016-11-21T21:08:32.869538Z,711203
2016-11-21T21:08:32.919538Z,724641
2016-11-21T21:08:32.969538Z,737187
2016-11-21T21:08:33.019538Z,748991
2016-11-21T21:08:33.069538Z,760221
2016-11-21T21:08:33.119538Z,770282
2016-11-21T21:08:33.169538Z,779373
2016-11-21T21:08:33.219538Z,787184
2016-11-21T21:08:33.269538Z,793242
2016-11-21T21:08:33.319538Z,797907
2016-11-21T21:08:33.369538Z,801163
2016-11-21T21:08:33.419538Z,802805
2016-11-21T21:08:33.469538Z,803350
2016-11-21T21:08:33.519538Z,803115
2016-11-21T21:08:33.569538Z,801169
2016-11-21T21:08:33.619538Z,797345
2016-11-21T21:08:33.669538Z,791889
2016-11-21T21:08:33.719538Z,784465
2016-11-21T21:08:33.769538Z,775345
2016-11-21T21:08:33.819538Z,764796
2016-11-21T21:08:33.869538Z,752622
2016-11-21T21:08:33.919538Z,738720
2016-11-21T21:08:33.969538Z,723098
2016-11-21T21:08:34.019538Z,706114
2016-11-21T21:08:34.069538Z,687826
2016-11-21T21:08:34.119538Z,668719
2016-11-21T21:08:34.169538Z,649310
2016-11-21T21:08:34.219538Z,628843
2016-11-21T21:08:34.269538Z,607733
2016-11-21T21:08:34.319538Z,586434
2016-11-21T21:08:34.369538Z,564534
2016-11-21T21:08:34.419538Z,542397
2016-11-21T21:08:34.469538Z,520049
2016-11-21T21:08:34.519538Z,497444
2016-11-21T21:08:34.569538Z,474793
2016-11-21T21:08:34.619538Z,452254
2016-11-21T21:08:34.669538Z,430242
2016-11-21T21:08:34.719538Z,409027
2016-11-21T21:08:34.769538Z,388616
2016-11-21T21:08:34.819538Z,368892
2016-11-21T21:08:34.869538Z,349769
2016-11-21T21:08:34.919538Z,331536
2016-11-21T21:08:34.969538Z,314356
2016-11-21T21:08:35.019538Z,297837
2016-11-21T21:08:35.069538Z,282369
2016-11-21T21:08:35.119538Z,267737
2016-11-21T21:08:35.169538Z,253560
2016-11-21T21:08:35.219538Z,240471
2016-11-21T21:08:35.269538Z,228040
2016-11-21T21:08:35.319538Z,216200
2016-11-21T21:08:35.369538Z,204814
2016-11-21T21:08:35.419538Z,193589
2016-11-21T21:08:35.469538Z,183099
2016-11-21T21:08:35.519538Z,173440
2016-11-21T21:08:35.569538Z,164721
2016-11-21T21:08:35.619538Z,156620
2016-11-21T21:08:35.669538Z,148906
2016-11-21T21:08:35.719538Z,141818
2016-11-21T21:08:35.769538Z,134619
2016-11-21T21:08:35.819538Z,127835
2016-11-21T21:08:35.869538Z,121447
2016-11-21T21:08:35.919538Z,114455
2016-11-21T21:08:35.969538Z,107418
2016-11-21T21:08:36.019538Z,99803
2016-11-21T21:08:36.069538Z,91613
2016-11-21T21:08:36.119538Z,83042
2016-11-21T21:08:36.169538Z,73823
2016-11-21T21:08:36.219538Z,64251
2016-11-21T21:08:36.269538Z,54403
2016-11-21T21:08:36.319538Z,44307
2016-11-21T21:08:36.369538Z,33728
2016-11-21T21:08:36.419538Z,22541
2016-11-21T21:08:36.469538Z,10469
2016-11-21T21:08:36.519538Z,-2542
2016-11-21T21:08:36.569538Z,-16369
2016-11-21T21:08:36.619538Z,-30229
2016-11-21T21:08:36.669538Z,-43938
2016-11-21T21:08:36.719538Z,-57020
2016-11-21T21:08:36.769538Z,-69476
2016-11-21T21:08:36.819538Z,-81913
2016-11-21T21:08:36.869538Z,-93689
2016-11-21T21:08:36.919538Z,-106036
2016-11-21T21:08:36.969538Z,-118531
2016-11-21T21:08:37.019538Z,-130275
2016-11-21T21:08:37.069538Z,-141883
2016-11-21T21:08:37.119538Z,-152729
2016-11-21T21:08:37.169538Z,-163527
2016-11-21T21:08:37.219538Z,-174813
2016-11-21T21:08:37.269538Z,-186033
2016-11-21T21:08:37.319538Z,-197611
2016-11-21T21:08:37.369538Z,-209103
2016-11-21T21:08:37.419538Z,-219725
2016-11-21T21:08:37.469538Z,-230116
2016-11-21T21:08:37.519538Z,-240174
2016-11-21T21:08:37.569538Z,-249921
2016-11-21T21:08:37.619538Z,-259962
2016-11-21T21:08:37.669538Z,-269792
2016-11-21T21:08:37.719538Z,-279250
2016-11-21T21:08:37.769538Z,-288324
2016-11-21T21:08:37.819538Z,-297441
2016-11-21T21:08:37.869538Z,-306766
2016-11-21T21:08:37.919538Z,-316266
2016-11-21T21:08:37.969538Z,-327161
2016-11-21T21:08:38.019538Z,-338885
2016-11-21T21:08:38.069538Z,-351167
2016-11-21T21:08:38.119538Z,-364029
2016-11-21T21:08:38.169538Z,-377178
2016-11-21T21:08:38.219538Z,-391275
2016-11-21T21:08:38.269538Z,-406158
2016-11-21T21:08:38.319538Z,-422433
2016-11-21T21:08:38.369538Z,-439821
2016-11-21T21:08:38.419538Z,-458264
2016-11-21T21:08:38.469538Z,-478518
2016-11-21T21:08:38.519538Z,-500278
2016-11-21T21:08:38.569538Z,-523286
2016-11-21T21:08:38.619538Z,-547727
2016-11-21T21:08:38.669538Z,-573930
2016-11-21T21:08:38.719538Z,-601004
2016-11-21T21:08:38.769538Z,-629731
2016-11-21T21:08:38.819538Z,-660427
2016-11-21T21:08:38.869538Z,-691847
2016-11-21T21:08:38.919538Z,-724696
2016-11-21T21:08:38.969538Z,-758339
2016-11-21T21:08:39.019538Z,-792466
2016-11-21T21:08:39.069538Z,-827713
2016-11-21T21:08:39.119538Z,-862928
2016-11-21T21:08:39.169538Z,-898601
2016-11-21T21:08:39.219538Z,-935372
2016-11-21T21:08:39.269538Z,-971896
2016-11-21T21:08:39.319538Z,-1008423
2016-11-21T21:08:39.369538Z,-1044571
2016-11-21T21:08:39.419538Z,-1079793
2016-11-21T21:08:39.469538Z,-1114901
2016-11-21T21:08:39.519538Z,-1148640
2016-11-21T21:08:39.569538Z,-1180717
2016-11-21T21:08:39.619538Z,-1211695
2016-11-21T21:08:39.669538Z,-1241022
2016-11-21T21:08:39.719538Z,-1268988
2016-11-21T21:08:39.769538Z,-1295782
2016-11-21T21:08:39.819538Z,-1320238
2016-11-21T21:08:39.869538Z,-1342135
2016-11-21T21:08:39.919538Z,-1361825
2016-11-21T21:08:39.969538Z,-1378597
2016-11-21T21:08:40.019538Z,-1392964
2016-11-21T21:08:40.069538Z,-1405135
2016-11-21T21:08:40.119538Z,-1414551
2016-11-21T21:08:40.169538Z,-1421114
2016-11-21T21:08:40.219538Z,-1424320
2016-11-21T21:08:40.269538Z,-1424071
2016-11-21T21:08:40.319538Z,-1420480
2016-11-21T21:08:40.369538Z,-1413282
2016-11-21T21:08:40.419538Z,-1402639
2016-11-21T21:08:40.469538Z,-1388320
2016-11-21T21:08:40.519538Z,-1370184
2016-11-21T21:08:40.569538Z,-1348426
2016-11-21T21:08:40.619538Z,-1322155
2016-11-21T21:08:40.669538Z,-1291880
2016-11-21T21:08:40.719538Z,-1258219
2016-11-21T21:08:40.769538Z,-1220734
2016-11-21T21:08:40.819538Z,-1180561
2016-11-21T21:08:40.869538Z,-1137415
2016-11-21T21:08:40.919538Z,-1090446
2016-11-21T21:08:40.969538Z,-1040479
2016-11-21T21:08:41.019538Z,-986979
2016-11-21T21:08:41.069538Z,-929889
2016-11-21T21:08:41.119538Z,-870440
2016-11-21T21:08:41.169538Z,-808441
2016-11-21T21:08:41.219538Z,-743635
2016-11-21T21:08:41.269538Z,-676545
2016-11-21T21:08:41.319538Z,-606898
2016-11-21T21:08:41.369538Z,-535181
2016-11-21T21:08:41.419538Z,-462044
2016-11-21T21:08:41.469538Z,-387184
2016-11-21T21:08:41.519538Z,-311273
2016-11-21T21:08:41.569538Z,-234346
2016-11-21T21:08:41.619538Z,-156396
2016-11-21T21:08:41.669538Z,-77722
2016-11-21T21:08:41.719538Z,1290
2016-11-21T21:08:41.769538Z,79730
2016-11-21T21:08:41.819538Z,157419
2016-11-21T21:08:41.869538Z,234222
2016-11-21T21:08:41.919538Z,310384
2016-11-21T21:08:41.969538Z,386036
2016-11-21T21:08:42.019538Z,460823
2016-11-21T21:08:42.069538Z,534547
2016-11-21T21:08:42.119538Z,607000
2016-11-21T21:08:42.169538Z,677460
2016-11-21T21:08:42.219538Z,745282
2016-11-21T21:08:42.269538Z,810671
2016-11-21T21:08:42.319538Z,873684
2016-11-21T21:08:42.369538Z,934624
2016-11-21T21:08:42.419538Z,993548
2016-11-21T21:08:42.469538Z,1050434
2016-11-21T21:08:42.519538Z,1104894
2016-11-21T21:08:42.569538Z,1155978
2016-11-21T21:08:42.619538Z,1203693
2016-11-21T21:08:42.669538Z,1247558
2016-11-21T21:08:42.719538Z,1287869
2016-11-21T21:08:42.769538Z,1324693
2016-11-21T21:08:42.819538Z,1357541
2016-11-21T21:08:42.869538Z,1387140
2016-11-21T21:08:42.919538Z,1413526
2016-11-21T21:08:42.969538Z,1437074
2016-11-21T21:08:43.019538Z,1457716
2016-11-21T21:08:43.069538Z,1474712
2016-11-21T21:08:43.119538Z,1488036
2016-11-21T21:08:43.169538Z,1497626
2016-11-21T21:08:43.219538Z,1503403
2016-11-21T21:08:43.269538Z,1505827
2016-11-21T21:08:43.319538Z,1504968
2016-11-21T21:08:43.369538Z,1501163
2016-11-21T21:08:43.419538Z,1494803
2016-11-21T21:08:43.469538Z,1485145
2016-11-21T21:08:43.519538Z,1472469
2016-11-21T21:08:43.569538Z,1456833
2016-11-21T21:08:43.619538Z,1438150
2016-11-21T21:08:43.669538Z,1416681
2016-11-21T21:08:43.719538Z,1392195
2016-11-21T21:08:43.769538Z,1365395
2016-11-21T21:08:43.819538Z,1336507
2016-11-21T21:08:43.869538Z,1305598
2016-11-21T21:08:43.919538Z,1272870
2016-11-21T21:08:43.969538Z,1238451
2016-11-21T21:08:44.019538Z,1202713
2016-11-21T21:08:44.069538Z,1165232
2016-11-21T21:08:44.119538Z,1126787
2016-11-21T21:08:44.169538Z,1087758
2016-11-21T21:08:44.219538Z,1047488
2016-11-21T21:08:44.269538Z,1006702
2016-11-21T21:08:44.319538Z,965376
2016-11-21T21:08:44.369538Z,923124
2016-11-21T21:08:44.419538Z,880788
2016-11-21T21:08:44.469538Z,838402
2016-11-21T21:08:44.519538Z,795746
2016-11-21T21:08:44.569538Z,753452
2016-11-21T21:08:44.619538Z,711582
2016-11-21T21:08:44.669538Z,670243
2016-11-21T21:08:44.719538Z,630017
2016-11-21T21:08:44.769538Z,591005
2016-11-21T21:08:44.819538Z,552979
2016-11-21T21:08:44.869538Z,516544
2016-11-21T21:08:44.919538Z,481067
2016-11-21T21:08:44.969538Z,445904
2016-11-21T21:08:45.019538Z,411975
2016-11-21T21:08:45.069538Z,378650
2016-11-21T21:08:45.119538Z,345900
2016-11-21T21:08:45.169538Z,314625
2016-11-21T21:08:45.219538Z,284595
2016-11-21T21:08:45.269538Z,255798
2016-11-21T21:08:45.319538Z,229036
2016-11-21T21:08:45.369538Z,204264
2016-11-21T21:08:45.419538Z,180881
2016-11-21T21:08:45.469538Z,158986
2016-11-21T21:08:45.519538Z,138610
2016-11-21T21:08:45.569538Z,119553
2016-11-21T21:08:45.619538Z,101588
2016-11-21T21:08:45.669538Z,84413
2016-11-21T21:08:45.719538Z,68221
2016-11-21T21:08:45.769538Z,53157
2016-11-21T21:08:45.819538Z,38930
2016-11-21T21:08:45.869538Z,25745
2016-11-21T21:08:45.919538Z,13753
2016-11-21T21:08:45.969538Z,3531
2016-11-21T21:08:46.019538Z,-5532
2016-11-21T21:08:46.069538Z,-13682
2016-11-21T21:08:46.119538Z,-19932
2016-11-21T21:08:46.169538Z,-25543
2016-11-21T21:08:46.219538Z,-30681
2016-11-21T21:08:46.269538Z,-35031
2016-11-21T21:08:46.319538Z,-39305
2016-11-21T21:08:46.369538Z,-43243
2016-11-21T21:08:46.419538Z,-46609
2016-11-21T21:08:46.469538Z,-49585
2016-11-21T21:08:46.519538Z,-52167
2016-11-21T21:08:46.569538Z,-53967
2016-11-21T21:08:46.619538Z,-55111
2016-11-21T21:08:46.669538Z,-56025
2016-11-21T21:08:46.719538Z,-56770
2016-11-21T21:08:46.769538Z,-57388
2016-11-21T21:08:46.819538Z,-58013
2016-11-21T21:08:46.869538Z,-58554
2016-11-21T21:08:46.919538Z,-58689
2016-11-21T21:08:46.969538Z,-59188
2016-11-21T21:08:47.019538Z,-60402
2016-11-21T21:08:47.069538Z,-61534
2016-11-21T21:08:47.119538Z,-62933
2016-11-21T21:08:47.169538Z,-64527
2016-11-21T21:08:47.219538Z,-66344
2016-11-21T21:08:47.269538Z,-68786
2016-11-21T21:08:47.319538Z,-72093
2016-11-21T21:08:47.369538Z,-76359
2016-11-21T21:08:47.419538Z,-80826
2016-11-21T21:08:47.469538Z,-86088
2016-11-21T21:08:47.519538Z,-92610
2016-11-21T21:08:47.569538Z,-100051
2016-11-21T21:08:47.619538Z,-108941
2016-11-21T21:08:47.669538Z,-119521
2016-11-21T21:08:47.719538Z,-130902
2016-11-21T21:08:47.769538Z,-143196
2016-11-21T21:08:47.819538Z,-156587
2016-11-21T21:08:47.869538Z,-170539
2016-11-21T21:08:47.919538Z,-185772
2016-11-21T21:08:47.969538Z,-202304
2016-11-21T21:08:48.019538Z,-220276
2016-11-21T21:08:48.069538Z,-239527
2016-11-21T21:08:48.119538Z,-259564
2016-11-21T21:08:48.169538Z,-280328
2016-11-21T21:08:48.219538Z,-301332
2016-11-21T21:08:48.269538Z,-322801
2016-11-21T21:08:48.319538Z,-344587
2016-11-21T21:08:48.369538Z,-367119
2016-11-21T21:08:48.419538Z,-389952
2016-11-21T21:08:48.469538Z,-412429
2016-11-21T21:08:48.519538Z,-434643
2016-11-21T21:08:48.569538Z,-455307
2016-11-21T21:08:48.619538Z,-475254
2016-11-21T21:08:48.669538Z,-494505
2016-11-21T21:08:48.719538Z,-512376
2016-11-21T21:08:48.769538Z,-530010
2016-11-21T21:08:48.819538Z,-546277
2016-11-21T21:08:48.869538Z,-560664
2016-11-21T21:08:48.919538Z,-573679
2016-11-21T21:08:48.969538Z,-585079
2016-11-21T21:08:49.019538Z,-594883
2016-11-21T21:08:49.069538Z,-603306
2016-11-21T21:08:49.119538Z,-610153
2016-11-21T21:08:49.169538Z,-614894
2016-11-21T21:08:49.219538Z,-617989
2016-11-21T21:08:49.269538Z,-619110
2016-11-21T21:08:49.319538Z,-617806
2016-11-21T21:08:49.369538Z,-614065
2016-11-21T21:08:49.419538Z,-607775
2016-11-21T21:08:49.469538Z,-599636
2016-11-21T21:08:49.519538Z,-589936
2016-11-21T21:08:49.569538Z,-578912
2016-11-21T21:08:49.619538Z,-567012
2016-11-21T21:08:49.669538Z,-553831
2016-11-21T21:08:49.719538Z,-539053
2016-11-21T21:08:49.769538Z,-523024
2016-11-21T21:08:49.819538Z,-505672
2016-11-21T21:08:49.869538Z,-487021
2016-11-21T21:08:49.919538Z,-467593
2016-11-21T21:08:49.969538Z,-447453
2016-11-21T21:08:50.019538Z,-426514
2016-11-21T21:08:50.069538Z,-404896
2016-11-21T21:08:50.119538Z,-382975
2016-11-21T21:08:50.169538Z,-360549
2016-11-21T21:08:50.219538Z,-337614
2016-11-21T21:08:50.269538Z,-314328
2016-11-21T21:08:50.319538Z,-290092
2016-11-21T21:08:50.369538Z,-266021
2016-11-21T21:08:50.419538Z,-242276
2016-11-21T21:08:50.469538Z,-218560
2016-11-21T21:08:50.519538Z,-195039
2016-11-21T21:08:50.569538Z,-171456
2016-11-21T21:08:50.619538Z,-148632
2016-11-21T21:08:50.669538Z,-125652
2016-11-21T21:08:50.719538Z,-102886
2016-11-21T21:08:50.769538Z,-80792
2016-11-21T21:08:50.819538Z,-58909
2016-11-21T21:08:50.869538Z,-38083
2016-11-21T21:08:50.919538Z,-17764
2016-11-21T21:08:50.969538Z,2276
2016-11-21T21:08:51.019538Z,21862
2016-11-21T21:08:51.069538Z,40801
2016-11-21T21:08:51.119538Z,59220
2016-11-21T21:08:51.169538Z,76996
2016-11-21T21:08:51.219538Z,93396
2016-11-21T21:08:51.269538Z,108903
2016-11-21T21:08:51.319538Z,123239
2016-11-21T21:08:51.369538Z,136487
2016-11-21T21:08:51.419538Z,149214
2016-11-21T21:08:51.469538Z,161312
2016-11-21T21:08:51.519538Z,173088
2016-11-21T21:08:51.569538Z,184155
2016-11-21T21:08:51.619538Z,194546
2016-11-21T21:08:51.669538Z,204193
2016-11-21T21:08:51.719538Z,212940
2016-11-21T21:08:51.769538Z,221127
2016-11-21T21:08:51.819538Z,228304
2016-11-21T21:08:51.869538Z,234726
2016-11-21T21:08:51.919538Z,240957
2016-11-21T21:08:51.969538Z,246743
2016-11-21T21:08:52.019538Z,251785
2016-11-21T21:08:52.069538Z,256611
2016-11-21T21:08:52.119538Z,261487
2016-11-21T21:08:52.169538Z,266024
2016-11-21T21:08:52.219538Z,270366
2016-11-21T21:08:52.269538Z,274098
2016-11-21T21:08:52.319538Z,277196
2016-11-21T21:08:52.369538Z,280278
2016-11-21T21:08:52.419538Z,283031
2016-11-21T21:08:52.469538Z,286073
2016-11-21T21:08:52.519538Z,289291
2016-11-21T21:08:52.569538Z,291937
2016-11-21T21:08:52.619538Z,294714
2016-11-21T21:08:52.669538Z,296912
2016-11-21T21:08:52.719538Z,298278
2016-11-21T21:08:52.769538Z,299726
2016-11-21T21:08:52.819538Z,301253
2016-11-21T21:08:52.869538Z,302559
2016-11-21T21:08:52.919538Z,303231
2016-11-21T21:08:52.969538Z,302597
2016-11-21T21:08:53.019538Z,300878
2016-11-21T21:08:53.069538Z,299140
2016-11-21T21:08:53.119538Z,297169
2016-11-21T21:08:53.169538Z,294958
2016-11-21T21:08:53.219538Z,293085
2016-11-21T21:08:53.269538Z,291433
2016-11-21T21:08:53.319538Z,289517
2016-11-21T21:08:53.369538Z,286523
2016-11-21T21:08:53.419538Z,280780
2016-11-21T21:08:53.469538Z,274164
2016-11-21T21:08:53.519538Z,269511
2016-11-21T21:08:53.569538Z,264829
2016-11-21T21:08:53.619538Z,260634
2016-11-21T21:08:53.669538Z,256373
2016-11-21T21:08:53.719538Z,249887
2016-11-21T21:08:53.769538Z,242882
2016-11-21T21:08:53.819538Z,235752
2016-11-21T21:08:53.869538Z,228836
2016-11-21T21:08:53.919538Z,221911
2016-11-21T21:08:53.969538Z,215160
2016-11-21T21:08:54.019538Z,209228
2016-11-21T21:08:54.069538Z,202425
2016-11-21T21:08:54.119538Z,194797
2016-11-21T21:08:54.169538Z,186614
2016-11-21T21:08:54.219538Z,177302
2016-11-21T21:08:54.269538Z,168766
2016-11-21T21:08:54.319538Z,163104
2016-11-21T21:08:54.369538Z,157142
2016-11-21T21:08:54.419538Z,147575
2016-11-21T21:08:54.469538Z,135432
2016-11-21T21:08:54.519538Z,121523
2016-11-21T21:08:54.569538Z,107426
2016-11-21T21:08:54.619538Z,94516
2016-11-21T21:08:54.669538Z,80982
2016-11-21T21:08:54.719538Z,66082
2016-11-21T21:08:54.769538Z,51499
